video_id,author,like_count,published_at,text,clean_text,sentiment_score,sentiment_label,keyphrases,barriers,topics
Rt-tmo0uAIo,@Dennis-vh8tz,0,2024-07-09T17:28:06Z,"Other ships which don't need to be compatible with shore cranes are tankers and passenger ships. The self loading/unloading bulk freighters of the Great Lakes could be another opportunity for wind propulsion. There is at least one competing technology called DynaRig that has been around for decades and has been used/tested on a few large yachts. In addition to crew sizes, I think much of the focus on single masts comes from yacht racing - a single masted sloop rig maximized maneuverability and the ability to sail into the wind, which is important in yacht racing, but not so much for larger ships. As for 200m masts, there are already several large yachts in service or construction with masts approaching 100m, but these are mostly attempts to scale up single masted racing yachts. I suspect that multiple smaller masts would be more optimal for cargo ships.",other ships which don't need to be compatible with shore cranes are tankers and passenger ships the self loading unloading bulk freighters of the great lakes could be another opportunity for wind propulsion there is at least one competing technology called dynarig that has been around for decades and has been used tested on a few large yachts in addition to crew sizes i think much of the focus on single masts comes from yacht racing - a single masted sloop rig maximized maneuverability and the ability to sail into the wind which is important in yacht racing but not so much for larger ships as for 200m masts there are already several large yachts in service or construction with masts approaching 100m but these are mostly attempts to scale up single masted racing yachts i suspect that multiple smaller masts would be more optimal for cargo ships,0.7302,Positive,ships|masts|yachts|single|racing|wind,operational,wind|ship|port
Rt-tmo0uAIo,@trunovmichael,0,2024-07-09T15:21:15Z,"Thanks Nick.
It may not be applicable to their sail design, but although wind is free, ropes tend to be expensive and require regular replacement on a sailing vessel. That is sort of hidden cost most people don't think about.
You have mentioned fuel additives, and I wonder if that idea is viable (link with timestamp closer to the point):
https://www.youtube.com/watch?v=hL3AZGw9xZM&t=294s",thanks nick it may not be applicable to their sail design but although wind is free ropes tend to be expensive and require regular replacement on a sailing vessel that is sort of hidden cost most people don't think about you have mentioned fuel additives and i wonder if that idea is viable link with timestamp closer to the point,0.7506,Positive,thanks|nick|may|applicable|sail|design,economic,wind|cost
Rt-tmo0uAIo,@RobertoMaurizzi,1,2024-07-09T14:45:33Z,"AYRO's Oceanwings on Canopee are already sailing, apparently with interesting results (I joke Canopee is the most interesting part of the Ariane 6 rocket program 😂)",ayro's oceanwings on canopee are already sailing apparently with interesting results i joke canopee is the most interesting part of the ariane 6 rocket program,0.765,Positive,canopee|interesting|ayro|oceanwings|already|sailing,,
Rt-tmo0uAIo,@dnomyarnostaw,1,2024-07-09T14:36:38Z,"Hmmm. Not really news  Maersk has multiple wind assisted vessels using Flettner Rotors, which provide adjustable,  movable wind operation with better sailing characteristics than the most efficient shaped sail.
The economics for suitable routes are proven and repeatable.
These foil solutions are just ignoring the proven technology.",hmmm not really news maersk has multiple wind assisted vessels using flettner rotors which provide adjustable movable wind operation with better sailing characteristics than the most efficient shaped sail the economics for suitable routes are proven and repeatable these foil solutions are just ignoring the proven technology,0.6115,Positive,wind|proven|hmmm|really|news|maersk,,wind
Rt-tmo0uAIo,@romandybala,1,2024-07-09T13:34:24Z,"Or just stop shipping stuff from one side of the world forever. In Australia we have Icecream from Ireland and peas and carrots from France ,oranges from America. That is silly.",or just stop shipping stuff from one side of the world forever in australia we have icecream from ireland and peas and carrots from france oranges from america that is silly,-0.2732,Negative,stop|shipping|stuff|one|side|world,,ship
Rt-tmo0uAIo,@shaider1982,1,2024-07-09T12:52:21Z,"During the early 2000's, using kite-sails were proposed to help propel cargo ships.  Only need to connect to the kites.  No news from it since then.  The sails are either deployed by the ship or some kite-sail tug that help tows a vessel.",during the early 2000's using kite-sails were proposed to help propel cargo ships only need to connect to the kites no news from it since then the sails are either deployed by the ship or some kite-sail tug that help tows a vessel,0.4939,Positive,kite|sails|help|early|using|proposed,,ship
Rt-tmo0uAIo,@carlthor91,0,2024-07-09T12:29:32Z,Thanks Nick.,thanks nick,0.4404,Positive,thanks|nick|thanks nick,,
Rt-tmo0uAIo,@rosso4122,1,2024-07-09T12:25:17Z,Wie all know Ro-Ro stands for Roll in Roll over,wie all know ro-ro stands for roll in roll over,0.0,Neutral,roll|wie|know|stands|wie know|know stands,,
Rt-tmo0uAIo,@WALTERBROADDUS,0,2024-07-09T12:10:14Z,Very good look at the pros and cons. How about the cruise ships? They don't have the need for cargo cranes. Nor is high speed an issue....,very good look at the pros and cons how about the cruise ships they don't have the need for cargo cranes nor is high speed an issue,0.4927,Positive,good|look|pros|cons|cruise|ships,,ship
Rt-tmo0uAIo,@nterry894100,1,2024-07-09T12:01:57Z,I am so happy to see you taking up this issue Nick. It is so important. It also has a place in the cruising market. Hope to see a viable version for sailboats one day.,i am so happy to see you taking up this issue nick it is so important it also has a place in the cruising market hope to see a viable version for sailboats one day,0.8504,Positive,see|happy|taking|issue|nick|important,,port
Rt-tmo0uAIo,@ArchelausH,2,2024-07-09T11:25:20Z,"With many vessels now moving to diesel-electric I’ve always thought that using the wind as an electricity generator rather than a motive force might be easier/better. Wind turbines are already a mature technology, have no preference for wind direction, and can be tied into existing electric drive systems. The question is which system would be more efficient in turning wind into motive force. What do you think?",with many vessels now moving to diesel-electric i ve always thought that using the wind as an electricity generator rather than a motive force might be easier better wind turbines are already a mature technology have no preference for wind direction and can be tied into existing electric drive systems the question is which system would be more efficient in turning wind into motive force what do you think,0.8553,Positive,wind|electric|motive|force|motive force|many,,wind
KNZlQXBvQCk,@fredhinck9685,0,2025-07-16T03:49:08Z,Plants need the carbon.,plants need the carbon,0.0,Neutral,plants|need|carbon|plants need|need carbon,,
KNZlQXBvQCk,@wendylu-g4k,1,2025-06-15T01:20:55Z,"Why are my posts being censored this is bs 

China built this first 

https://youtu.be/JypJk7SauPE?si=JP_LL-262KiGniMA",why are my posts being censored this is bs china built this first,-0.1531,Negative,posts|censored|china|built|first|posts censored,,
KNZlQXBvQCk,@4thOfJulyMamasApplePie,0,2025-03-24T14:39:51Z,probably costs more to make than they save in fuel,probably costs more to make than they save in fuel,0.4939,Positive,probably|costs|make|save|fuel|probably costs,economic,cost
KNZlQXBvQCk,@jamesraymond.1358,0,2024-08-06T15:03:33Z,"I wish these companies would be honest and say that they are trying to reduce fuel costs, rather than trying to save the planet.",i wish these companies would be honest and say that they are trying to reduce fuel costs rather than trying to save the planet,0.8481,Positive,trying|wish|companies|would|honest|say,economic,cost
KNZlQXBvQCk,@AnthonyClan1912,0,2024-08-03T07:30:43Z,I think k I remember in history class that we already used wind to move ships!!!!,i think k i remember in history class that we already used wind to move ships,0.0,Neutral,think|remember|history|class|already|used,,wind|ship
KNZlQXBvQCk,@peterc4447,0,2024-05-16T11:21:29Z,Could AI design a better sail system?,could ai design a better sail system,0.4404,Positive,could|design|better|sail|system|could design,,
KNZlQXBvQCk,@C010rbl1nd,0,2024-04-12T20:23:38Z,"the part about it can be retrofittet to an allready build ship might just be the second best part, the fuel saving is the first.",the part about it can be retrofittet to an allready build ship might just be the second best part the fuel saving is the first,0.6369,Positive,part|retrofittet|allready|build|ship|might,operational,ship
